Male non-AIDS mortality, by age (10-14, ..., 85+) & year (1985, ..., 2025)
0.000936672654934524	0.000949613611372388	0.000948507190559774	0.000956080408057913	0.000924815816534929	0.000964945620388407	0.000964779446903439	0.000957920872032993	0.000954051815523029	0.000952815739227739	0.000950415678526496	0.000955955232930919	0.000913172137246594	0.000939102945787388	0.000938502253711476	0.000959294093774400	0.000931168516134928	0.000922355685360737	0.000913168777805243	0.000903612540964654	0.000893727972509454	0.000883525688575182	0.000870418798636068	0.000859960028332551	0.000852560960019918	0.000847900287626100	0.000844331597645111	0.000835388731179131	0.000825943168504938	0.000816510605097782	0.000807603965210823	0.000799849025987597	0.000792719214281383	0.000785550477720230	0.000778344761938262	0.000770865681085681	0.000763245706550655	0.000755734425428488	0.000748305855896500	0.000740942211428374	0.000733650337550039
0.002583314102785430	0.002568547830123890	0.002563564046601830	0.002565771500659520	0.002474881701698400	0.002575767958864700	0.002578582372167500	0.002562097338940540	0.002545196230627250	0.002535835322630800	0.002517592992686170	0.002496663645370390	0.002142192141410790	0.002331855286829540	0.002377128497648850	0.002380681476410940	0.002369130751238550	0.002354863734969070	0.002337813601196630	0.002318296918834170	0.002297954211790740	0.002278607118511630	0.002259360546694790	0.002239434645556590	0.002218861987797820	0.002197716773551070	0.002176035703211640	0.002148675994968400	0.002127309996138100	0.002111287933648020	0.002099409346346730	0.002090680327741890	0.002071371478101660	0.002050937347985140	0.002030585869107880	0.002011102912262110	0.001993821275387410	0.001977915982793860	0.001961923463368110	0.001945877932901760	0.001929311670252440
0.004466710481579890	0.004493350111911370	0.004532219484528830	0.004578289238445070	0.004466963112881320	0.004670260865597830	0.004714575092628740	0.004721282954959050	0.004743144491214170	0.004785545628340710	0.004830836065339830	0.004879058392167650	0.004907659576420430	0.005010985453219110	0.004810706321732860	0.004690147796547690	0.004643565342048740	0.004604654041006800	0.004569010981503410	0.004537325193870810	0.004508974619944850	0.004482369038810250	0.004454520372820470	0.004424618036244770	0.004393300531754530	0.004361788769064250	0.004331051048856760	0.004300383126160160	0.004269269781428250	0.004237773263481990	0.004205936165643960	0.004173748282712680	0.004136101420905110	0.004105743494515390	0.004079757473896480	0.004056265235930600	0.004033507112991540	0.004003581748485380	0.003972772669061580	0.003942447046325420	0.003913093703356770
0.005414189839052060	0.005487101906254530	0.005575895429472860	0.005676544083014300	0.005599299082604600	0.005893762081276690	0.006006566087026020	0.006076932750228470	0.006155518831951250	0.006230715979201640	0.006310913061047460	0.006399839246222860	0.006629476615130740	0.006837117720515830	0.006416734630195650	0.005787934972414020	0.005605184701937640	0.005564798209125380	0.005524192101260620	0.005483138263743890	0.005441705973196530	0.005400292698062830	0.005359431863183650	0.005319563202306830	0.005280809062629710	0.005243000723442300	0.005205777041626260	0.005168509197759750	0.005131079714506920	0.005093611008928640	0.005056315884873800	0.005019418291767000	0.004982783955075330	0.004946311977318840	0.004910018582986350	0.004873910234450870	0.004837989533976850	0.004801294066627280	0.004766440481442700	0.004732298672553000	0.004698605370958010
0.005848863504758870	0.005949423956685740	0.006062239085159460	0.006182475145341910	0.006125819720365510	0.006430871496628160	0.006562930651742300	0.006667990734841400	0.006790234189542310	0.006912282778470950	0.007036517847569320	0.007158310356724890	0.007341672077203540	0.007666404140376160	0.007279769072736980	0.006305368885226070	0.006010174188014620	0.005951450961487900	0.005894052268904680	0.005838249501609500	0.005783883328913630	0.005730564083008390	0.005677749885910720	0.005624955644270110	0.005571914156053730	0.005518696939782180	0.005465625783870830	0.005413256337459210	0.005362035081614380	0.005312131462991540	0.005263363825228560	0.005215431354984180	0.005167853341310640	0.005120338334930830	0.005072836979060950	0.005025618590516730	0.004979026702505800	0.004932930347424300	0.004887219470547400	0.004841892800692200	0.004796973153959840
0.006742747462447130	0.006847281962585760	0.006962077609097000	0.007082851846973820	0.007030507865552520	0.007324244667393520	0.007445802859277580	0.007537470528630730	0.007640414732525350	0.007742653577734960	0.007847434760597570	0.007954996348083110	0.008466550543236590	0.008600843895449430	0.008310923561670390	0.007209749057955390	0.007046733297915760	0.006972144839036080	0.006897491188698170	0.006821875452864070	0.006744953739274100	0.006667374777713760	0.006590768246046070	0.006516863171782240	0.006446432122681670	0.006379176466697130	0.006314018570216930	0.006249513590434350	0.006184235932164000	0.006117352224311520	0.006048970469629350	0.005980198407566060	0.005912824938943130	0.005848368484063120	0.005787398614904380	0.005729431730397870	0.005673394312902750	0.005617196008993940	0.005560046560460430	0.005502181967066550	0.005444523166135750
0.008747229684478000	0.008806213591776610	0.008896823805454720	0.009018230321752360	0.008980264867133250	0.009320762695846610	0.009483282173084870	0.009617934021912150	0.009762479547352080	0.009906878327955880	0.010048852647166800	0.010189157308471000	0.010704057339844800	0.010779209668858900	0.010307959197748600	0.009048740388579620	0.009015150649314380	0.008919577919856880	0.008824091410263790	0.008729359242419260	0.008636300278236520	0.008545136948481050	0.008455269941761970	0.008365099381690910	0.008273175472792210	0.008178892470158640	0.008083250717092280	0.007988848647147810	0.007898485017556300	0.007813445208424300	0.007733286073062170	0.007656261004985510	0.007580006273268260	0.007502100508912700	0.007421114471224410	0.007337184064589070	0.007252166239058660	0.007169110282421540	0.007090647839522190	0.007017821487739880	0.006949869479613020
0.012318187696751100	0.012445847451251800	0.012566099144977600	0.012659010396229300	0.012513321227926300	0.012774594758502300	0.012840080028677100	0.012912215281633700	0.013037653211453300	0.013198933963342200	0.013374658576193000	0.013553049007759100	0.014222090344985000	0.014519613268201100	0.014180565784605000	0.012826913959659500	0.012377197108283300	0.012252931807840600	0.012132733536826000	0.012016909135805600	0.011904580920391400	0.011794333449400100	0.011683962428550800	0.011572787896301800	0.011462109836539000	0.011353705645162100	0.011248081681007200	0.011144153136045600	0.011038986512014900	0.010929922056232800	0.010815802614336200	0.010698352677072800	0.010582311453340000	0.010472807587428600	0.010372235149876900	0.010279834928439500	0.010192464715999700	0.010105793906718100	0.010015290939843100	0.009918282714285120	0.009814979235522080
0.018047297979104400	0.018118467122362800	0.018208525540081000	0.018312182645133700	0.018177621892641500	0.018537797006242600	0.018639321642230100	0.018674787172132800	0.018692931926705600	0.018709272122782600	0.018707886785267500	0.018724076871659200	0.019368365059135500	0.019856053440130800	0.019803468517998700	0.018631110830381400	0.017915269023157400	0.017772627537775300	0.017627782047877500	0.017479752026614900	0.017329631678868400	0.017179747595775000	0.017032650085236700	0.016889992341137200	0.016752191054288000	0.016618350966772800	0.016486866675928800	0.016354944381436600	0.016221861360731000	0.016089532570135100	0.015960191720337900	0.015834132432233400	0.015709896118036500	0.015583594570557500	0.015451626825558900	0.015312517234402900	0.015168937581515400	0.015027212107379300	0.014894020564822800	0.014772369371183500	0.014661192758614000
0.024742220816151200	0.024873868377565800	0.024998615078049700	0.025097816916925500	0.024913639664241600	0.025214760147022400	0.025259480649973900	0.025265110196514800	0.025300588422496200	0.025386297843864200	0.025463556394844700	0.025530796158928000	0.026432003625370500	0.026580352316891200	0.026489964922543200	0.025375045263045400	0.024416270140419300	0.024191071313662500	0.023986243684483900	0.023801848994683000	0.023630689958338300	0.023464397426957700	0.023297415233543500	0.023127220049160000	0.022952506858396100	0.022774682333977200	0.022596704300548800	0.022421786176579600	0.022252101217078600	0.022088351682529200	0.021929564086636300	0.021773846575856600	0.021617893461341800	0.021460664145197400	0.021304152193406600	0.021150963620524200	0.021001599424965400	0.020854345158838800	0.020704701624815600	0.020548565951982600	0.020384158455402500
